datetime,symbol,open,high,low,close,volume
2018-07-24 09:00:00,NSE:MARUTI,9778.0,9929.0,9725.0,9894.95,282525.0
2018-07-24 10:00:00,NSE:MARUTI,9890.1,9908.0,9857.85,9875.05,86803.0
2018-07-24 11:00:00,NSE:MARUTI,9875.1,9880.0,9826.0,9877.6,71710.0
2018-07-24 12:00:00,NSE:MARUTI,9878.0,9885.0,9802.95,9805.15,90355.0
2018-07-24 13:00:00,NSE:MARUTI,9808.25,9864.35,9761.55,9860.45,87652.0
2018-07-24 14:00:00,NSE:MARUTI,9858.0,9888.0,9815.0,9828.2,74359.0
2018-07-24 15:00:00,NSE:MARUTI,9828.2,9850.0,9815.0,9832.45,56208.0
2018-07-25 09:00:00,NSE:MARUTI,9853.0,9875.85,9730.8,9771.95,87185.0
2018-07-25 10:00:00,NSE:MARUTI,9771.95,9773.95,9701.0,9735.1,70514.0
2018-07-25 11:00:00,NSE:MARUTI,9730.0,9765.0,9725.0,9759.8,27252.0
2018-07-25 12:00:00,NSE:MARUTI,9760.0,9809.2,9734.5,9799.65,52943.0
2018-07-25 13:00:00,NSE:MARUTI,9800.5,9844.0,9760.7,9760.9,59524.0
2018-07-25 14:00:00,NSE:MARUTI,9760.85,9787.0,9747.85,9783.5,40497.0
2018-07-25 15:00:00,NSE:MARUTI,9783.5,9785.2,9746.0,9758.95,46830.0
2018-07-26 09:00:00,NSE:MARUTI,9819.8,9831.7,9762.0,9794.8,81469.0
2018-07-26 10:00:00,NSE:MARUTI,9793.0,9805.65,9750.05,9779.95,51719.0
2018-07-26 11:00:00,NSE:MARUTI,9780.0,9800.0,9773.1,9789.95,35737.0
2018-07-26 12:00:00,NSE:MARUTI,9790.0,9791.7,9731.0,9764.0,57355.0
2018-07-26 13:00:00,NSE:MARUTI,9764.0,9765.0,9361.0,9420.0,676303.0
2018-07-26 14:00:00,NSE:MARUTI,9423.75,9450.0,9383.0,9426.0,180402.0
2018-07-26 15:00:00,NSE:MARUTI,9426.0,9426.0,9375.9,9396.25,178094.0
2018-07-27 09:00:00,NSE:MARUTI,9402.0,9442.2,9311.0,9333.3,231129.0
2018-07-27 10:00:00,NSE:MARUTI,9335.0,9396.25,9329.75,9373.1,77877.0
2018-07-27 11:00:00,NSE:MARUTI,9373.0,9411.55,9352.5,9386.0,94902.0
2018-07-27 12:00:00,NSE:MARUTI,9385.5,9393.5,9333.0,9346.45,43398.0
2018-07-27 13:00:00,NSE:MARUTI,9347.0,9350.0,9321.55,9330.05,54498.0
2018-07-27 14:00:00,NSE:MARUTI,9330.05,9338.0,9295.0,9312.0,91719.0
2018-07-27 15:00:00,NSE:MARUTI,9312.0,9325.0,9290.0,9310.4,78465.0
2018-07-30 09:00:00,NSE:MARUTI,9320.0,9349.0,9270.0,9289.45,73854.0
2018-07-30 10:00:00,NSE:MARUTI,9289.2,9293.55,9245.25,9254.95,99053.0
2018-07-30 11:00:00,NSE:MARUTI,9254.5,9263.0,9233.0,9253.55,63023.0
2018-07-30 12:00:00,NSE:MARUTI,9253.55,9358.7,9248.1,9344.0,105546.0
2018-07-30 13:00:00,NSE:MARUTI,9344.05,9404.5,9326.0,9375.0,91114.0
2018-07-30 14:00:00,NSE:MARUTI,9375.0,9400.0,9365.0,9394.95,51524.0
2018-07-30 15:00:00,NSE:MARUTI,9393.55,9398.0,9371.0,9381.9,55349.0
2018-07-31 09:00:00,NSE:MARUTI,9400.0,9454.0,9355.0,9430.0,62387.0
2018-07-31 10:00:00,NSE:MARUTI,9428.1,9434.85,9390.0,9431.75,26421.0
2018-07-31 11:00:00,NSE:MARUTI,9428.0,9465.0,9428.0,9455.0,44494.0
2018-07-31 12:00:00,NSE:MARUTI,9454.0,9490.0,9454.0,9470.75,57420.0
2018-07-31 13:00:00,NSE:MARUTI,9475.65,9500.0,9469.15,9495.0,56590.0
2018-07-31 14:00:00,NSE:MARUTI,9494.9,9497.0,9455.0,9481.0,63120.0
