datetime,symbol,open,high,low,close,volume
2019-09-25 09:30:00,NSE:BCP,9.65,9.95,9.65,9.95,550.0
2019-09-25 10:00:00,NSE:BCP,9.9,9.9,9.9,9.9,101.0
2019-09-25 10:30:00,NSE:BCP,9.8,9.9,9.8,9.9,150.0
2019-09-25 11:30:00,NSE:BCP,9.9,9.9,9.9,9.9,4.0
2019-09-25 13:00:00,NSE:BCP,9.65,9.65,9.65,9.65,100.0
2019-09-25 13:30:00,NSE:BCP,9.7,9.85,9.7,9.7,1351.0
2019-09-25 14:00:00,NSE:BCP,9.7,9.7,9.7,9.7,400.0
2019-09-25 14:30:00,NSE:BCP,9.9,9.9,9.85,9.85,550.0
2019-09-25 15:00:00,NSE:BCP,9.85,9.9,9.7,9.85,15686.0
2019-09-26 09:00:00,NSE:BCP,9.85,9.95,9.65,9.95,162.0
2019-09-26 09:30:00,NSE:BCP,9.65,9.65,9.65,9.65,572.0
2019-09-26 10:00:00,NSE:BCP,9.85,9.85,9.85,9.85,109.0
2019-09-26 10:30:00,NSE:BCP,9.65,9.85,9.65,9.85,29201.0
2019-09-26 11:00:00,NSE:BCP,9.9,9.95,9.65,9.9,35079.0
2019-09-26 11:30:00,NSE:BCP,9.9,9.9,9.65,9.9,117.0
2019-09-26 12:30:00,NSE:BCP,9.65,9.9,9.65,9.9,1010.0
2019-09-26 13:00:00,NSE:BCP,9.9,9.9,9.9,9.9,10.0
2019-09-26 14:00:00,NSE:BCP,9.9,9.9,9.9,9.9,100.0
2019-09-26 14:30:00,NSE:BCP,9.9,9.9,9.65,9.8,229.0
2019-09-26 15:00:00,NSE:BCP,9.95,9.95,9.65,9.95,58906.0
2019-09-26 15:30:00,NSE:BCP,9.95,9.95,9.95,9.95,240000.0
2019-09-27 09:00:00,NSE:BCP,9.8,9.8,9.8,9.8,1.0
2019-09-27 09:30:00,NSE:BCP,9.8,10.05,9.8,10.05,1100.0
2019-09-27 10:00:00,NSE:BCP,10.0,10.0,9.8,9.8,375.0
2019-09-27 10:30:00,NSE:BCP,9.8,9.8,9.8,9.8,300.0
2019-09-27 11:00:00,NSE:BCP,9.8,9.8,9.8,9.8,250.0
2019-09-27 12:00:00,NSE:BCP,9.8,9.9,9.8,9.9,61.0
2019-09-27 12:30:00,NSE:BCP,9.8,9.8,9.8,9.8,5000.0
2019-09-27 13:00:00,NSE:BCP,9.8,9.8,9.8,9.8,313001.0
2019-09-30 09:00:00,NSE:BCP,9.95,9.95,9.95,9.95,9.0
2019-09-30 09:30:00,NSE:BCP,9.95,9.95,9.8,9.8,51.0
2019-09-30 10:00:00,NSE:BCP,9.8,9.8,9.8,9.8,60.0
2019-09-30 10:30:00,NSE:BCP,9.65,9.65,9.65,9.65,4.0
2019-09-30 11:00:00,NSE:BCP,9.65,9.65,9.65,9.65,55.0
2019-09-30 11:30:00,NSE:BCP,9.7,9.85,9.7,9.7,14000.0
2019-09-30 12:00:00,NSE:BCP,9.7,9.7,9.7,9.7,101.0
2019-09-30 13:00:00,NSE:BCP,9.65,9.65,9.65,9.65,6000.0
2019-09-30 13:30:00,NSE:BCP,9.65,9.65,9.65,9.65,10100.0
2019-09-30 14:00:00,NSE:BCP,9.65,9.65,9.65,9.65,200.0
2019-09-30 14:30:00,NSE:BCP,9.65,9.8,9.65,9.8,44622.0
2019-09-30 15:00:00,NSE:BCP,9.75,9.95,9.65,9.95,51444.0
2019-10-01 09:30:00,NSE:BCP,9.7,9.7,9.7,9.7,1.0
2019-10-01 10:00:00,NSE:BCP,9.7,9.7,9.7,9.7,50.0
2019-10-01 10:30:00,NSE:BCP,9.7,9.7,9.7,9.7,264.0
2019-10-01 11:00:00,NSE:BCP,9.7,9.7,9.7,9.7,10.0
2019-10-01 11:30:00,NSE:BCP,9.7,9.7,9.7,9.7,180.0
2019-10-01 12:30:00,NSE:BCP,9.7,9.7,9.7,9.7,15.0
2019-10-01 15:00:00,NSE:BCP,9.9,10.0,9.7,10.0,169110.0
2019-10-01 15:30:00,NSE:BCP,9.95,9.95,9.95,9.95,369.0
2019-10-03 09:00:00,NSE:BCP,10.0,10.1,10.0,10.1,15034.0
2019-10-03 09:30:00,NSE:BCP,10.1,10.1,10.1,10.1,21711.0
2019-10-03 10:00:00,NSE:BCP,10.1,10.1,9.8,9.8,54197.0
2019-10-03 12:30:00,NSE:BCP,9.8,9.8,9.8,9.8,100.0
2019-10-04 09:30:00,NSE:BCP,9.65,9.65,9.65,9.65,8.0
2019-10-04 10:00:00,NSE:BCP,9.65,9.65,9.65,9.65,1203.0
2019-10-04 10:30:00,NSE:BCP,9.65,9.65,9.65,9.65,648.0
2019-10-04 12:00:00,NSE:BCP,9.65,9.65,9.65,9.65,100.0
2019-10-07 11:00:00,NSE:BCP,9.5,9.5,9.5,9.5,10.0
2019-10-07 12:30:00,NSE:BCP,9.5,9.5,9.5,9.5,11.0
2019-10-07 13:30:00,NSE:BCP,9.5,9.5,9.5,9.5,350.0
2019-10-07 14:30:00,NSE:BCP,9.5,9.5,9.5,9.5,150341.0
2019-10-07 15:00:00,NSE:BCP,9.5,9.8,9.5,9.75,173257.0
2019-10-09 09:00:00,NSE:BCP,9.45,9.45,9.45,9.45,1.0
