datetime,open,high,low,close,volume
2020-12-18 09:00:00,36.55,41.5,36.55,38.6,28240.0
2020-12-18 12:00:00,40.1,40.4,38.95,40.25,11217.0
2020-12-18 15:00:00,40.2,43.05,40.2,42.75,24177.0
2020-12-21 09:00:00,44.9,50.3,43.9,50.3,52308.0
2020-12-21 12:00:00,50.3,50.3,47.9,47.9,75256.0
2020-12-21 15:00:00,47.9,49.45,46.15,47.8,10253.0
2020-12-22 09:00:00,51.8,57.35,51.0,57.35,137707.0
2020-12-22 12:00:00,57.35,57.35,57.35,57.35,4705.0
2020-12-22 15:00:00,57.35,57.35,57.35,57.35,155.0
2020-12-23 09:00:00,66.0,68.0,48.0,53.1,616668.0
2020-12-23 12:00:00,53.05,53.85,51.95,52.75,39202.0
2020-12-23 15:00:00,52.75,52.75,50.2,51.5,42055.0
2020-12-24 09:00:00,51.7,55.0,48.3,49.35,71638.0
2020-12-24 12:00:00,49.35,50.9,49.0,50.0,22516.0
2020-12-24 15:00:00,50.0,51.0,49.0,49.85,15201.0
2020-12-28 09:00:00,51.6,52.0,49.05,49.55,20468.0
2020-12-28 12:00:00,49.65,50.55,49.05,50.3,17380.0
2020-12-28 15:00:00,50.25,50.3,50.0,50.1,4089.0
2020-12-29 09:00:00,49.85,50.0,48.5,48.65,19321.0
2020-12-29 12:00:00,48.6,48.6,47.0,47.5,20298.0
2020-12-29 15:00:00,47.5,47.5,47.0,47.05,7003.0
2020-12-30 09:00:00,47.15,48.0,44.6,46.0,23325.0
2020-12-30 12:00:00,46.0,46.2,43.5,45.5,14239.0
2020-12-30 15:00:00,45.5,46.0,44.6,46.0,16227.0
2020-12-31 09:00:00,47.0,47.0,44.25,44.95,9238.0
2020-12-31 12:00:00,44.95,48.9,44.6,48.45,27854.0
2020-12-31 15:00:00,48.45,48.45,48.0,48.0,5524.0
2021-01-01 09:00:00,48.05,49.9,47.3,48.95,8120.0
2021-01-01 12:00:00,48.7,49.2,48.2,48.9,4636.0
2021-01-01 15:00:00,48.6,48.85,48.25,48.65,1544.0
2021-01-04 09:00:00,46.25,49.85,46.25,49.85,8166.0
2021-01-04 12:00:00,49.55,50.0,48.45,48.9,7932.0
2021-01-04 15:00:00,48.9,48.9,48.5,48.5,1115.0
2021-01-05 09:00:00,48.5,48.55,47.5,47.55,4793.0
2021-01-05 12:00:00,47.6,47.6,47.0,47.5,7154.0
2021-01-05 15:00:00,47.5,47.75,45.8,46.55,9049.0
2021-01-06 09:00:00,45.5,47.7,45.5,46.45,7279.0
2021-01-06 12:00:00,46.25,46.45,45.9,46.15,6724.0
2021-01-06 15:00:00,46.0,46.4,45.55,46.0,6474.0
2021-01-07 09:00:00,45.5,47.5,45.5,45.8,5098.0
2021-01-07 12:00:00,45.9,46.0,45.8,46.0,2505.0
