datetime,open,high,low,close,volume
2016-06-17 09:00:00,394.5,394.5,367.6,373.0,9630.0
2016-06-17 12:00:00,373.0,374.0,362.35,364.9,1795.0
2016-06-17 15:00:00,365.5,365.5,362.15,363.8,2835.0
2016-06-20 09:00:00,363.0,366.8,355.5,360.75,2793.0
2016-06-20 12:00:00,360.35,383.9,360.15,373.0,13375.0
2016-06-20 15:00:00,373.0,374.4,368.2,372.1,1824.0
2016-06-21 09:00:00,373.0,390.0,368.0,375.0,27612.0
2016-06-21 12:00:00,373.0,374.0,366.15,367.55,7148.0
2016-06-21 15:00:00,367.5,369.7,366.25,367.35,1787.0
2016-06-22 09:00:00,370.0,372.7,367.0,367.9,2022.0
2016-06-22 12:00:00,369.95,369.95,361.15,362.1,1645.0
2016-06-22 15:00:00,363.0,363.0,357.15,359.25,1202.0
2016-06-23 09:00:00,359.15,359.15,350.0,355.8,3050.0
2016-06-23 12:00:00,355.8,355.8,350.0,352.05,1093.0
2016-06-23 15:00:00,352.35,352.95,349.0,350.3,947.0
2016-06-24 09:00:00,336.0,354.0,336.0,346.4,4767.0
2016-06-24 12:00:00,343.0,347.0,342.95,345.65,2681.0
2016-06-24 15:00:00,347.85,351.9,346.15,349.0,830.0
2016-06-27 09:00:00,347.0,360.0,347.0,355.0,1358.0
2016-06-27 12:00:00,356.0,356.9,350.0,355.8,854.0
2016-06-27 15:00:00,353.4,353.4,350.25,351.45,540.0
2016-06-28 09:00:00,355.9,355.9,350.0,352.85,2092.0
2016-06-28 12:00:00,352.0,352.35,350.0,350.05,611.0
2016-06-28 15:00:00,350.0,351.9,348.0,350.15,689.0
2016-06-29 09:00:00,352.9,354.9,350.55,353.7,1607.0
2016-06-29 12:00:00,350.0,387.5,342.0,365.0,65639.0
2016-06-29 15:00:00,368.2,369.65,364.6,366.8,1797.0
2016-06-30 09:00:00,369.9,373.7,366.2,369.0,7622.0
2016-06-30 12:00:00,371.0,371.0,366.0,367.5,2461.0
2016-06-30 15:00:00,366.0,366.8,360.1,364.65,3480.0
2016-07-01 09:00:00,358.75,375.0,358.75,368.0,2095.0
2016-07-01 12:00:00,369.7,369.7,358.5,365.1,4129.0
2016-07-01 15:00:00,366.4,366.4,362.3,363.85,535.0
2016-07-04 09:00:00,369.3,369.3,362.0,363.75,1857.0
2016-07-04 12:00:00,363.75,364.95,362.75,364.7,1418.0
2016-07-04 15:00:00,364.4,364.95,362.0,362.9,1149.0
2016-07-05 09:00:00,350.0,363.3,350.0,359.05,1501.0
2016-07-05 12:00:00,359.0,361.2,355.0,360.0,2097.0
2016-07-05 15:00:00,361.0,361.0,360.0,360.8,490.0
2016-07-07 09:00:00,361.2,365.0,360.0,363.4,1802.0
2016-07-07 12:00:00,358.5,366.0,358.5,366.0,2247.0
2016-07-07 15:00:00,363.0,363.0,358.9,360.95,680.0
2016-07-08 09:00:00,362.0,362.0,351.2,356.0,2344.0
2016-07-08 12:00:00,356.0,357.45,350.3,354.0,4992.0
2016-07-08 15:00:00,354.9,355.9,351.15,353.7,1321.0
2016-07-11 09:00:00,359.4,368.8,352.0,363.95,7317.0
2016-07-11 12:00:00,360.0,364.95,359.15,362.9,1601.0
2016-07-11 15:00:00,360.25,362.75,359.0,360.8,957.0
2016-07-12 09:00:00,366.8,366.8,358.0,360.15,1769.0
2016-07-12 12:00:00,363.0,363.9,359.0,359.0,1037.0
2016-07-12 15:00:00,359.0,361.8,359.0,359.25,863.0
2016-07-13 09:00:00,360.0,368.0,356.0,362.8,5954.0
2016-07-13 12:00:00,362.8,368.0,360.0,360.15,2232.0
2016-07-13 15:00:00,363.0,363.0,360.2,361.5,983.0
2016-07-14 09:00:00,359.2,384.0,359.05,366.0,8404.0
2016-07-14 12:00:00,368.8,368.8,362.45,365.0,2289.0
2016-07-14 15:00:00,365.1,368.9,365.1,366.95,627.0
2016-07-15 09:00:00,371.9,371.9,361.55,362.4,1023.0
2016-07-15 12:00:00,362.15,381.0,362.15,364.0,23265.0
2016-07-15 15:00:00,365.1,368.9,363.8,365.65,2324.0
2016-07-18 09:00:00,366.0,371.4,365.25,370.0,2365.0
2016-07-18 12:00:00,371.4,380.45,368.3,369.0,20756.0
2016-07-18 15:00:00,369.0,369.4,366.2,367.9,2952.0
