datetime,open,high,low,close,volume
2014-09-01 15:00:00,8.2143932,8.302562,8.1996984,8.2584776,71978.0
2014-09-02 09:00:00,8.44951,8.44951,8.0527504,8.155614,539224.0
2014-09-02 12:00:00,8.155614,8.2584776,8.1115296,8.155614,368828.0
2014-09-02 15:00:00,8.1262244,8.155614,8.0233608,8.0674452,117708.0
2014-09-03 09:00:00,8.008666,8.376036,7.935192,8.3319516,585509.0
2014-09-03 12:00:00,8.3172568,9.6691784,8.3172568,9.110776,5796854.0
2014-09-03 15:00:00,9.0813864,9.110776,8.890354,8.9932176,510823.0
2014-09-04 09:00:00,9.110776,9.1401656,8.669932,8.8462696,601914.0
2014-09-04 12:00:00,8.8315748,9.0813864,8.7581008,8.890354,289617.0
2014-09-04 15:00:00,8.890354,9.0226072,8.7581008,8.8315748,73226.0
2014-09-05 09:00:00,8.6846268,9.0960812,8.3907308,8.44951,304291.0
2014-09-05 12:00:00,8.4935944,8.6552372,8.4642048,8.596458,200967.0
2014-09-05 15:00:00,8.596458,8.7581008,8.5817632,8.6258476,88816.0
2014-09-08 09:00:00,8.5376788,9.2283344,8.376036,8.963828,700703.0
2014-09-08 12:00:00,8.9785228,9.3458928,8.8315748,9.257724,4164849.0
2014-09-08 15:00:00,9.257724,9.3605876,9.110776,9.2283344,537773.0
2014-09-09 09:00:00,9.3165032,10.139412,9.2430292,10.0512432,2523232.0
2014-09-09 12:00:00,9.992464,10.1981912,9.845516,10.1688016,825881.0
2014-09-09 15:00:00,10.1688016,10.1834964,9.8014316,9.9777692,652167.0
2014-09-10 09:00:00,9.91899,9.91899,9.55162,9.698568,437499.0
2014-09-10 12:00:00,9.698568,9.8308212,9.6103992,9.698568,675157.0
2014-09-10 15:00:00,9.698568,9.698568,9.6103992,9.6544836,137624.0
2014-09-11 09:00:00,9.5810096,10.3010548,9.5810096,9.992464,1554579.0
2014-09-11 12:00:00,9.992464,10.0071588,9.7867368,9.8896004,381376.0
