datetime,symbol,open,high,low,close,volume
2021-05-10 15:00:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,1000.0
2021-05-10 15:04:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,150.0
2021-05-10 15:05:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,200.0
2021-05-10 15:10:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,405.0
2021-05-10 15:12:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,1002.0
2021-05-10 15:15:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,180.0
2021-05-10 15:17:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,11.0
2021-05-10 15:18:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,270.0
2021-05-10 15:21:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,19.0
2021-05-10 15:22:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,1543.0
2021-05-10 15:27:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,100.0
2021-05-10 15:28:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,1173.0
2021-05-10 15:29:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,1.0
2021-05-11 09:07:00,NSE:IMAGICAA,5.8,5.8,5.8,5.8,100.0
2021-05-11 09:16:00,NSE:IMAGICAA,5.5,5.5,5.5,5.5,11000.0
2021-05-11 09:19:00,NSE:IMAGICAA,5.5,5.5,5.5,5.5,1350.0
2021-05-11 09:20:00,NSE:IMAGICAA,5.45,5.45,5.45,5.45,5000.0
2021-05-11 09:23:00,NSE:IMAGICAA,5.45,5.45,5.45,5.45,200.0
2021-05-11 09:26:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,200.0
2021-05-11 09:27:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,1.0
2021-05-11 09:28:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,200.0
2021-05-11 09:30:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,14.0
2021-05-11 09:32:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,20.0
2021-05-11 09:33:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,1000.0
2021-05-11 09:34:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,503.0
2021-05-11 09:40:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,25.0
2021-05-11 09:41:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,72.0
2021-05-11 09:45:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,1000.0
2021-05-11 09:49:00,NSE:IMAGICAA,5.7,5.75,5.7,5.75,110.0
2021-05-11 09:55:00,NSE:IMAGICAA,5.75,5.75,5.75,5.75,178.0
2021-05-11 09:56:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,1.0
2021-05-11 09:59:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,26.0
2021-05-11 10:01:00,NSE:IMAGICAA,5.75,5.75,5.75,5.75,10.0
2021-05-11 10:04:00,NSE:IMAGICAA,5.75,5.75,5.75,5.75,1.0
2021-05-11 10:09:00,NSE:IMAGICAA,5.75,5.75,5.75,5.75,35.0
2021-05-11 10:12:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,950.0
2021-05-11 10:16:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,500.0
2021-05-11 10:20:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,150.0
2021-05-11 10:21:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,85.0
2021-05-11 10:22:00,NSE:IMAGICAA,5.7,5.7,5.7,5.7,17.0
2021-05-11 10:24:00,NSE:IMAGICAA,5.55,5.55,5.55,5.55,2530.0
2021-05-11 10:25:00,NSE:IMAGICAA,5.7,5.7,5.6,5.6,90.0
2021-05-11 10:27:00,NSE:IMAGICAA,5.6,5.6,5.55,5.55,20000.0
2021-05-11 10:29:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,350.0
2021-05-11 10:36:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,546.0
2021-05-11 10:37:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,5000.0
2021-05-11 10:47:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,100.0
2021-05-11 10:51:00,NSE:IMAGICAA,5.55,5.55,5.55,5.55,14.0
2021-05-11 10:55:00,NSE:IMAGICAA,5.55,5.55,5.55,5.55,130.0
2021-05-11 10:59:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,25.0
2021-05-11 11:00:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,20.0
2021-05-11 11:06:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,190.0
2021-05-11 11:10:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,1000.0
2021-05-11 11:12:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,2.0
2021-05-11 11:13:00,NSE:IMAGICAA,5.55,5.55,5.55,5.55,6.0
2021-05-11 11:14:00,NSE:IMAGICAA,5.55,5.55,5.55,5.55,1400.0
2021-05-11 11:18:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,850.0
2021-05-11 11:24:00,NSE:IMAGICAA,5.6,5.65,5.6,5.65,4100.0
2021-05-11 11:25:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,8.0
2021-05-11 11:28:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,1035.0
2021-05-11 11:31:00,NSE:IMAGICAA,5.65,5.65,5.65,5.65,17.0
2021-05-11 11:43:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,200.0
2021-05-11 11:44:00,NSE:IMAGICAA,5.6,5.6,5.6,5.6,20.0
