datetime,symbol,open,high,low,close,volume
2021-01-01 09:00:00,NSE:KANPRPLA,129.7,129.7,124.2,127.4,1610.0
2021-01-01 09:30:00,NSE:KANPRPLA,127.3,129.0,127.25,128.4,1505.0
2021-01-01 10:00:00,NSE:KANPRPLA,128.4,129.0,125.3,125.3,1781.0
2021-01-01 10:30:00,NSE:KANPRPLA,126.0,127.05,125.3,125.3,136.0
2021-01-01 11:00:00,NSE:KANPRPLA,126.95,126.95,125.1,125.25,1014.0
2021-01-01 11:30:00,NSE:KANPRPLA,125.1,125.85,125.1,125.85,556.0
2021-01-01 12:00:00,NSE:KANPRPLA,125.15,126.75,125.0,125.1,932.0
2021-01-01 12:30:00,NSE:KANPRPLA,125.5,125.5,125.5,125.5,120.0
2021-01-01 13:00:00,NSE:KANPRPLA,125.5,125.75,125.5,125.75,94.0
2021-01-01 13:30:00,NSE:KANPRPLA,125.75,127.95,125.15,125.4,450.0
2021-01-01 14:00:00,NSE:KANPRPLA,125.4,125.4,125.1,125.1,712.0
2021-01-01 14:30:00,NSE:KANPRPLA,125.1,126.05,125.1,126.0,1040.0
2021-01-01 15:00:00,NSE:KANPRPLA,126.0,126.95,125.55,126.95,1561.0
2021-01-04 09:00:00,NSE:KANPRPLA,128.95,139.9,126.1,132.0,3647.0
2021-01-04 09:30:00,NSE:KANPRPLA,134.0,139.0,132.0,133.5,11819.0
2021-01-04 10:00:00,NSE:KANPRPLA,133.1,134.5,133.0,133.0,3661.0
2021-01-04 10:30:00,NSE:KANPRPLA,132.1,136.0,132.1,133.1,2510.0
2021-01-04 11:00:00,NSE:KANPRPLA,133.15,133.45,130.3,132.95,1638.0
2021-01-04 11:30:00,NSE:KANPRPLA,132.95,133.5,131.0,132.9,1281.0
2021-01-04 12:00:00,NSE:KANPRPLA,132.0,132.8,130.0,130.2,2218.0
2021-01-04 12:30:00,NSE:KANPRPLA,130.2,132.4,130.2,132.4,865.0
2021-01-04 13:00:00,NSE:KANPRPLA,131.0,132.4,130.5,132.0,1596.0
2021-01-04 14:00:00,NSE:KANPRPLA,132.4,132.4,131.15,132.4,332.0
2021-01-04 14:30:00,NSE:KANPRPLA,132.4,134.85,132.05,133.0,2206.0
2021-01-04 15:00:00,NSE:KANPRPLA,133.8,135.7,131.3,133.15,9582.0
2021-01-04 15:30:00,NSE:KANPRPLA,133.85,133.85,133.15,133.85,128.0
2021-01-05 09:00:00,NSE:KANPRPLA,134.9,138.0,120.3,130.25,4925.0
2021-01-05 09:30:00,NSE:KANPRPLA,132.5,138.0,132.5,135.0,5890.0
2021-01-05 10:00:00,NSE:KANPRPLA,135.0,135.0,131.15,132.0,859.0
2021-01-05 10:30:00,NSE:KANPRPLA,132.6,132.6,132.0,132.6,757.0
2021-01-05 11:00:00,NSE:KANPRPLA,132.6,133.45,132.3,132.3,788.0
2021-01-05 11:30:00,NSE:KANPRPLA,130.0,132.95,130.0,132.95,1987.0
2021-01-05 12:00:00,NSE:KANPRPLA,132.95,132.95,130.75,130.75,99.0
2021-01-05 12:30:00,NSE:KANPRPLA,130.6,132.95,130.05,130.05,2305.0
2021-01-05 13:00:00,NSE:KANPRPLA,130.2,132.7,130.2,130.95,471.0
2021-01-05 13:30:00,NSE:KANPRPLA,131.0,131.9,131.0,131.9,615.0
2021-01-05 14:00:00,NSE:KANPRPLA,130.4,132.4,130.4,131.95,414.0
2021-01-05 14:30:00,NSE:KANPRPLA,132.0,132.0,131.0,131.2,437.0
2021-01-05 15:00:00,NSE:KANPRPLA,131.9,133.7,130.6,131.0,6909.0
2021-01-06 09:00:00,NSE:KANPRPLA,133.95,133.95,131.5,131.55,565.0
2021-01-06 09:30:00,NSE:KANPRPLA,130.95,133.3,130.2,130.8,735.0
2021-01-06 10:00:00,NSE:KANPRPLA,130.2,130.2,130.05,130.05,1570.0
2021-01-06 10:30:00,NSE:KANPRPLA,130.2,131.45,130.2,131.4,949.0
2021-01-06 11:00:00,NSE:KANPRPLA,131.4,131.45,130.25,130.25,2075.0
2021-01-06 11:30:00,NSE:KANPRPLA,130.2,130.7,130.2,130.2,497.0
2021-01-06 12:00:00,NSE:KANPRPLA,130.2,130.65,130.2,130.2,538.0
2021-01-06 12:30:00,NSE:KANPRPLA,130.2,130.3,130.05,130.2,179.0
2021-01-06 13:00:00,NSE:KANPRPLA,130.2,130.5,130.2,130.5,28.0
2021-01-06 13:30:00,NSE:KANPRPLA,130.25,130.3,130.0,130.0,1242.0
2021-01-06 14:00:00,NSE:KANPRPLA,130.0,130.65,128.0,130.55,2598.0
2021-01-06 14:30:00,NSE:KANPRPLA,128.6,133.0,128.6,130.6,1488.0
2021-01-06 15:00:00,NSE:KANPRPLA,131.95,131.95,128.5,128.5,1024.0
2021-01-06 15:30:00,NSE:KANPRPLA,129.95,129.95,128.5,129.95,278.0
2021-01-07 09:00:00,NSE:KANPRPLA,134.9,135.0,129.95,129.95,1904.0
2021-01-07 09:30:00,NSE:KANPRPLA,132.95,132.95,131.2,132.2,2771.0
2021-01-07 10:00:00,NSE:KANPRPLA,131.55,131.95,130.85,130.85,1638.0
2021-01-07 10:30:00,NSE:KANPRPLA,132.75,133.9,131.35,133.25,2889.0
