datetime,symbol,open,high,low,close,volume
2016-07-19 09:00:00,NSE:AHLUCONT,277.55,282.0,277.55,282.0,136.0
2016-07-19 11:00:00,NSE:AHLUCONT,280.1,281.85,279.0,279.0,1069.0
2016-07-19 13:00:00,NSE:AHLUCONT,278.05,285.0,278.05,280.0,19777.0
2016-07-19 15:00:00,NSE:AHLUCONT,280.15,280.15,276.2,277.9,3086.0
2016-07-20 09:00:00,NSE:AHLUCONT,281.0,282.0,280.0,281.0,1319.0
2016-07-20 11:00:00,NSE:AHLUCONT,279.0,281.0,279.0,280.0,962.0
2016-07-20 13:00:00,NSE:AHLUCONT,280.0,280.9,278.95,280.0,2355.0
2016-07-20 15:00:00,NSE:AHLUCONT,280.0,283.0,279.5,280.85,1906.0
2016-07-21 09:00:00,NSE:AHLUCONT,279.0,280.05,277.0,280.05,892.0
2016-07-21 11:00:00,NSE:AHLUCONT,280.7,280.7,279.55,279.55,60880.0
2016-07-21 13:00:00,NSE:AHLUCONT,279.55,282.05,279.55,280.95,1912.0
2016-07-21 15:00:00,NSE:AHLUCONT,281.0,283.55,280.1,282.1,1802.0
2016-07-22 09:00:00,NSE:AHLUCONT,284.0,284.0,280.5,283.4,124.0
2016-07-22 11:00:00,NSE:AHLUCONT,283.0,284.0,281.1,283.9,304143.0
2016-07-22 13:00:00,NSE:AHLUCONT,283.9,294.95,283.9,288.55,11646.0
2016-07-22 15:00:00,NSE:AHLUCONT,288.5,292.0,285.55,288.6,7059.0
2016-07-25 09:00:00,NSE:AHLUCONT,293.9,302.5,290.05,292.0,51779.0
2016-07-25 11:00:00,NSE:AHLUCONT,292.0,295.0,291.0,293.55,7910.0
2016-07-25 13:00:00,NSE:AHLUCONT,293.7,294.95,291.95,292.0,5167.0
2016-07-25 15:00:00,NSE:AHLUCONT,291.95,293.25,289.35,291.1,7150.0
2016-07-26 09:00:00,NSE:AHLUCONT,293.8,293.8,290.0,290.3,7411.0
2016-07-26 11:00:00,NSE:AHLUCONT,291.9,291.95,288.4,291.1,4769.0
2016-07-26 13:00:00,NSE:AHLUCONT,291.0,293.0,290.0,290.5,5858.0
2016-07-26 15:00:00,NSE:AHLUCONT,290.5,292.0,290.0,290.65,4421.0
2016-07-27 09:00:00,NSE:AHLUCONT,290.1,295.0,290.1,293.0,1463.0
2016-07-27 11:00:00,NSE:AHLUCONT,293.0,294.0,290.15,291.7,2508.0
2016-07-27 13:00:00,NSE:AHLUCONT,291.7,294.0,290.35,293.0,11549.0
2016-07-27 15:00:00,NSE:AHLUCONT,293.0,293.0,290.0,291.7,1569.0
2016-07-28 09:00:00,NSE:AHLUCONT,291.7,293.0,290.05,290.2,998.0
2016-07-28 11:00:00,NSE:AHLUCONT,292.0,294.0,290.35,290.7,31823.0
2016-07-28 13:00:00,NSE:AHLUCONT,290.75,293.0,290.0,290.15,1479.0
2016-07-28 15:00:00,NSE:AHLUCONT,291.0,291.95,291.0,291.0,557.0
